From Date,PM2.5,PM2.5_SubIndex,PM10,PM10_SubIndex,NO,NO2,NOx,NOx_SubIndex,CO,CO_SubIndex,Ozone,Ozone_SubIndex,SO2,SO2_SubIndex,Checks,AQI
2020-03-05,36.51,60.849999999999994,73.15,73.15,5.91,24.28,30.19,37.7375,0.51,25.5,71.07,71.07,19.81,24.762499999999996,6,73.0
2020-03-06,22.23,37.05,39.15,39.15,5.89,23.24,29.12,36.4,0.45,22.5,55.32,55.32,19.44,24.300000000000004,6,55.0
2020-03-07,41.44,69.06666666666666,77.68,77.68,8.54,21.67,30.2,37.75,0.63,31.5,46.15,46.15,23.83,29.7875,6,78.0
2020-03-08,62.64,108.8,130.39,120.25999999999999,18.77,24.16,42.94,53.675,0.86,43.0,41.67,41.67,23.14,28.925,6,120.0
2020-03-09,83.74,179.13333333333333,127.54,118.36,4.88,22.1,26.98,33.725,0.68,34.0,49.61,49.61,20.47,25.5875,6,179.0
2020-03-10,97.3,224.33333333333331,159.07,139.38,5.34,23.2,28.54,35.675,0.8,40.0,62.53,62.53,22.03,27.5375,6,224.0
2020-03-11,58.71,97.85,109.16,106.10666666666667,3.36,21.98,25.34,31.675,0.62,31.0,73.29,73.29,18.88,23.6,6,106.0
2020-03-12,60.33,101.1,159.87,139.91333333333333,8.17,23.6,18.77,23.4625,0.48,24.0,48.9,48.9,15.52,19.4,6,140.0
2020-03-13,67.33,124.43333333333332,195.83,163.88666666666668,6.78,23.4,30.11,37.6375,0.59,29.5,50.66,50.66,16.2,20.25,6,164.0
2020-03-14,44.05,73.41666666666666,134.24,122.82666666666667,4.95,21.1,22.61,28.2625,0.58,28.999999999999996,45.55,45.55,18.07,22.5875,6,123.0
2020-03-15,59.56,99.26666666666667,171.06,147.37333333333333,7.49,23.9,18.16,22.7,0.9,45.0,63.18,63.18,20.61,25.7625,6,147.0
2020-03-16,105.36,251.2,171.49,147.66,4.35,24.73,16.24,20.299999999999997,0.74,37.0,58.09,58.09,16.32,20.4,6,251.0
2020-03-17,103.51,245.03333333333336,220.98,180.6533333333333,10.36,26.68,22.25,27.8125,1.01,50.5,60.26,60.26,20.08,25.099999999999998,6,245.0
2020-03-18,120.69,300.53076923076924,247.75,198.5,27.8,28.46,37.16,46.449999999999996,1.29,64.5,57.37,57.37,20.32,25.4,6,301.0
2020-03-19,81.08,170.26666666666665,249.37,199.57999999999998,26.88,30.28,37.37,46.71249999999999,1.28,64.0,75.19,75.19,21.03,26.2875,6,200.0
2020-03-20,97.02,223.39999999999998,242.08,194.72000000000003,7.16,30.06,21.32,26.65,1.0,50.0,75.99,75.99,15.91,19.8875,6,223.0
2020-03-21,62.74,109.13333333333334,148.6,132.39999999999998,8.53,27.23,19.37,24.2125,0.83,41.5,68.6,68.6,16.96,21.2,6,132.0
2020-03-22,97.39,224.63333333333333,166.64,144.42666666666665,10.8,28.31,21.94,27.425,1.13,56.49999999999999,73.25,73.25,18.65,23.312499999999996,6,225.0
2020-03-23,53.12,88.53333333333333,131.5,121.0,7.7,23.19,18.29,22.8625,0.76,38.0,60.94,60.94,17.93,22.4125,6,121.0
2020-03-24,63.51,111.69999999999999,129.42,119.61333333333332,7.15,22.59,16.48,20.6,0.93,46.5,55.04,55.04,17.2,21.5,6,120.0
2020-03-25,33.4,55.666666666666664,69.49,69.49,8.49,19.43,16.51,20.637500000000003,0.69,34.5,56.24,56.24,17.49,21.862499999999997,6,69.0
2020-03-26,30.82,51.36666666666667,70.77,70.77,3.73,16.9,11.82,14.775,0.49,24.5,45.56,45.56,16.11,20.1375,6,71.0
2020-03-27,20.66,34.43333333333333,43.15,43.15,2.25,15.84,9.51,11.8875,0.43,21.5,46.45,46.45,15.64,19.55,6,46.0
2020-03-28,18.13,30.216666666666665,53.76,53.76,3.88,15.05,10.98,13.725,0.5,25.0,54.3,54.3,15.93,19.9125,6,54.0
2020-03-29,23.75,39.583333333333336,70.72,70.72,2.26,13.78,8.82,11.025,0.51,25.5,65.98,65.98,15.21,19.0125,6,71.0
2020-03-30,28.83,48.05,62.23,62.23,1.16,13.42,7.13,8.9125,0.49,24.5,73.03,73.03,15.15,18.9375,6,73.0
2020-03-31,32.84,54.73333333333334,63.8,63.8,2.05,13.51,8.71,10.887500000000001,0.52,26.0,76.96,76.96,15.46,19.325,6,77.0
2020-04-01,25.37,42.28333333333333,53.06,53.06,2.12,14.19,8.19,10.2375,0.5,25.0,67.06,67.06,15.1,18.875,6,67.0
2020-04-02,31.6,52.66666666666667,78.37,78.37,1.36,13.36,7.26,9.075,0.54,27.0,71.85,71.85,14.48,18.1,6,78.0
2020-04-03,28.89,48.15,55.24,55.24,2.41,12.11,8.26,10.325,0.51,25.5,88.42,88.42,14.56,18.2,6,88.0
2020-04-04,39.71,66.18333333333334,70.47,70.47,2.19,14.01,7.91,9.8875,0.63,31.5,73.49,73.49,14.38,17.975,6,73.0
2020-04-05,56.87,94.78333333333333,102.14,101.42666666666666,4.88,16.49,11.27,14.0875,0.88,44.0,75.14,75.14,14.92,18.65,6,101.0
2020-04-06,50.19,83.65,94.73,94.73,2.64,15.4,10.05,12.562500000000002,0.71,35.5,75.27,75.27,14.86,18.575,6,95.0
2020-04-07,35.06,58.43333333333334,99.63,99.63,0.81,13.34,6.74,8.425,0.51,25.5,78.7,78.7,13.25,16.5625,6,100.0
2020-04-08,31.37,52.28333333333334,85.42,85.42,1.79,12.31,7.34,9.175,0.47,23.5,78.06,78.06,13.17,16.4625,6,85.0
2020-04-09,36.14,60.233333333333334,76.97,76.97,2.43,12.88,8.68,10.85,0.55,27.500000000000004,85.15,85.15,13.69,17.1125,6,85.0
2020-04-10,67.88,126.26666666666665,126.52,117.67999999999999,3.56,16.97,10.72,13.4,0.95,47.5,64.31,64.31,13.98,17.475,6,126.0
2020-04-11,51.14,85.23333333333333,109.92,106.61333333333333,5.93,17.01,13.33,16.6625,0.87,43.5,83.4,83.4,14.24,17.8,6,107.0
2020-04-12,35.04,58.4,70.88,70.88,2.05,13.39,8.47,10.587500000000002,0.56,28.000000000000004,86.76,86.76,13.06,16.325,6,87.0
2020-04-13,62.67,108.9,135.43,123.62,2.11,15.81,9.12,11.399999999999999,0.79,39.5,70.58,70.58,13.59,16.9875,6,124.0
2020-04-14,68.79,129.3,178.23,152.15333333333334,4.62,17.69,12.75,15.9375,0.95,47.5,63.52,63.52,13.62,17.025,6,152.0
2020-04-15,67.05,123.5,209.9,173.26666666666665,7.32,16.06,12.91,16.1375,0.88,44.0,61.79,61.79,12.61,15.7625,6,173.0
2020-04-16,67.83,126.1,154.01,136.00666666666666,9.44,16.52,13.39,16.7375,0.95,47.5,76.92,76.92,12.56,15.7,6,136.0
2020-04-17,25.81,43.016666666666666,74.71,74.71,1.93,12.82,8.1,10.125,0.52,26.0,91.73,91.72999999999999,11.79,14.7375,6,92.0
2020-04-18,26.22,43.7,92.81,92.81,0.9,12.89,6.51,8.1375,0.49,24.5,88.67,88.67,11.16,13.95,6,93.0
2020-04-19,37.43,62.38333333333333,98.18,98.18,4.39,15.21,9.93,12.4125,0.61,30.5,74.18,74.18,10.99,13.7375,6,98.0
2020-04-20,54.33,90.55,116.3,110.86666666666666,9.57,17.67,16.91,21.1375,0.96,48.0,51.11,51.11,11.21,14.0125,6,111.0
2020-04-21,34.82,58.03333333333333,82.04,82.04,1.03,14.56,7.48,9.35,0.56,28.000000000000004,85.96,85.96,10.92,13.65,6,86.0
2020-04-22,60.84,102.80000000000001,132.54,121.69333333333333,2.42,16.34,9.71,12.137500000000001,0.7,35.0,80.15,80.15,11.07,13.8375,6,122.0
2020-04-23,54.46,90.76666666666667,118.87,112.58,3.13,15.51,10.61,13.2625,0.73,36.5,71.59,71.59,10.67,13.3375,6,113.0
2020-04-24,65.69,118.96666666666665,116.44,110.96,1.5,16.05,8.67,10.8375,0.82,41.0,88.64,88.64,10.78,13.475,6,119.0
2020-04-25,25.6,42.666666666666664,76.31,76.31,2.11,14.19,8.73,10.9125,0.55,27.500000000000004,92.06,92.06,10.51,13.1375,6,92.0
2020-04-26,54.05,90.08333333333333,170.72,147.14666666666668,2.33,13.83,9.09,11.3625,0.64,32.0,83.3,83.3,9.75,12.1875,6,147.0
2020-04-27,27.65,46.083333333333336,63.72,63.72,1.18,12.73,6.72,8.4,0.5,25.0,89.14,89.14,9.66,12.075,6,89.0
2020-04-28,35.9,59.83333333333333,67.74,67.74,2.58,12.6,8.54,10.674999999999999,0.56,28.000000000000004,95.76,95.76000000000002,9.82,12.275,6,96.0
2020-04-29,67.13,123.76666666666665,146.73,131.15333333333334,2.33,13.06,8.44,10.55,0.78,39.0,98.15,98.15,9.82,12.275,6,131.0
2020-04-30,64.75,115.83333333333333,127.26,118.17333333333333,1.03,11.53,5.76,7.2,0.77,38.5,102.86,104.20588235294117,9.84,12.3,6,118.0
2020-05-01,61.76,105.86666666666666,145.25,130.16666666666666,2.18,11.02,7.35,9.1875,0.69,34.5,113.16,119.35294117647058,9.73,12.1625,6,130.0
2020-05-02,40.69,67.81666666666666,110.73,107.15333333333334,1.01,9.78,5.02,6.2749999999999995,0.54,27.0,109.07,113.33823529411764,7.91,9.8875,6,113.0
2020-05-03,38.42,64.03333333333333,101.57,101.04666666666667,1.05,9.62,5.17,6.4625,0.56,28.000000000000004,90.19,90.19,8.12,10.149999999999999,6,101.0
2020-05-04,22.01,36.68333333333333,51.2,51.2,2.08,10.78,7.1,8.875,0.5,25.0,97.53,97.53,9.11,11.3875,6,98.0
2020-05-05,53.61,89.35,96.56,96.56,0.79,12.05,5.89,7.3625,0.74,37.0,98.22,98.22,9.27,11.5875,6,98.0
2020-05-06,45.34,75.56666666666668,131.4,120.93333333333334,1.49,13.01,7.23,9.0375,0.62,31.0,107.63,111.22058823529412,9.1,11.375,6,121.0
2020-05-07,38.56,64.26666666666667,96.52,96.52,2.23,12.92,8.41,10.5125,0.6,30.0,110.9,116.02941176470588,8.62,10.774999999999999,6,116.0
2020-05-08,50.55,84.25,111.36,107.57333333333334,0.52,12.39,5.75,7.1875,0.69,34.5,129.58,143.50000000000003,8.61,10.7625,6,144.0
2020-05-09,60.64,102.13333333333334,124.33,116.22,1.43,11.34,6.45,8.0625,0.75,37.5,137.24,154.76470588235296,8.53,10.662499999999998,6,155.0
2020-05-10,49.92,83.2,114.13,109.42,1.94,11.08,7.29,9.1125,0.6,30.0,102.24,103.29411764705881,7.55,9.4375,6,109.0
2020-05-11,39.6,66.0,105.43,103.62,1.12,12.2,6.32,7.9,0.59,29.5,101.01,101.48529411764707,8.24,10.3,6,104.0
2020-05-12,41.58,69.3,102.72,101.81333333333333,1.89,11.54,7.28,9.1,0.61,30.5,114.21,120.8970588235294,8.12,10.149999999999999,6,121.0
2020-05-13,57.53,95.88333333333333,141.91,127.94,1.55,12.14,5.66,7.075,0.68,34.0,102.94,104.3235294117647,23.55,29.4375,6,128.0
2020-05-14,47.54,79.23333333333333,129.44,119.62666666666667,2.22,12.99,7.63,9.5375,0.65,32.5,93.54,93.54,8.23,10.2875,6,120.0
2020-05-15,40.47,67.45,80.5,80.5,2.19,11.78,7.17,8.9625,0.56,28.000000000000004,103.08,104.52941176470588,8.23,10.2875,6,105.0
2020-05-16,62.64,108.8,127.24,118.16,2.24,13.24,7.88,9.85,0.75,37.5,114.54,121.38235294117648,8.4,10.5,6,121.0
2020-05-17,67.68,125.60000000000002,191.41,160.94,2.86,17.52,11.06,13.825,0.94,47.0,81.34,81.34,8.29,10.362499999999999,6,161.0
2020-05-18,50.53,84.21666666666667,112.85,108.56666666666666,4.99,17.65,12.13,15.1625,0.87,43.5,86.56,86.56,8.33,10.4125,6,109.0
2020-05-19,71.41,138.0333333333333,176.09,150.72666666666666,8.51,19.11,15.01,18.7625,1.04,52.0,94.35,94.35,7.94,9.925,6,151.0
2020-05-20,62.73,109.1,132.1,121.4,1.77,16.6,9.52,11.9,0.78,39.0,106.5,109.55882352941177,7.83,9.7875,6,121.0
2020-05-21,49.79,82.98333333333333,148.33,132.22,6.07,15.38,11.31,14.1375,0.74,37.0,97.81,97.81,7.66,9.575,6,132.0
2020-05-22,56.66,94.43333333333332,171.78,147.85333333333332,17.12,22.0,24.1,30.125,1.1,55.00000000000001,73.3,73.3,7.78,9.725,6,148.0
2020-05-23,72.63,142.1,278.03,228.02999999999997,2.93,17.39,10.53,13.1625,0.79,39.5,80.4,80.4,7.67,9.5875,6,228.0
2020-05-24,85.52,185.06666666666666,190.25,160.16666666666666,2.96,14.37,8.83,11.0375,0.55,27.500000000000004,79.91,79.91,7.35,9.1875,6,185.0
2020-05-25,71.14,137.13333333333333,227.62,185.07999999999998,6.85,16.4,12.92,16.15,0.81,40.5,82.07,82.07,7.19,8.9875,6,185.0
2020-05-26,84.45,181.5,254.96,204.96,23.84,18.69,25.39,31.7375,1.06,53.0,50.9,50.9,7.48,9.35,6,205.0
2020-05-27,139.98,315.36923076923074,348.7,298.7,5.1,19.48,13.49,16.8625,0.8,40.0,100.52,100.76470588235294,7.23,9.0375,6,315.0
2020-05-28,145.79,319.8384615384615,336.03,286.03,2.22,13.18,7.71,9.6375,0.48,24.0,86.66,86.66,5.04,6.3,6,320.0
2020-05-29,35.69,59.48333333333333,103.96,102.64,0.31,13.22,1.23,1.5375,0.41,20.5,95.95,95.95,32.69,40.8625,6,103.0
2020-05-30,29.33,48.88333333333333,73.1,73.1,1.1,14.73,5.34,6.675,0.5,25.0,88.01,88.01,6.91,8.6375,6,88.0
2020-05-31,30.93,51.55,89.22,89.22,1.63,15.79,6.95,8.6875,0.45,22.5,86.99,86.99,11.44,14.3,6,89.0
2020-06-01,47.04,78.4,118.35,112.23333333333333,0.04,20.99,3.06,3.825,0.59,29.5,95.62,95.62,7.28,9.1,6,112.0
2020-06-02,41.11,68.51666666666667,99.08,99.08,1.47,15.33,7.76,9.7,0.54,27.0,95.13,95.13,7.13,8.9125,6,99.0
2020-06-03,53.31,88.85,146.76,131.17333333333332,0.77,15.8,7.63,9.5375,0.58,28.999999999999996,94.68,94.68,6.73,8.4125,6,131.0
2020-06-04,71.14,137.13333333333333,191.68,161.12,0.86,19.57,10.0,12.5,0.67,33.5,80.61,80.61,6.85,8.5625,6,161.0
2020-06-05,41.73,69.55,96.72,96.72,0.32,16.72,7.93,9.9125,0.54,27.0,92.3,92.3,6.72,8.4,6,97.0
2020-06-06,49.62,82.69999999999999,136.84,124.56,0.32,14.11,6.09,7.6125,0.54,27.0,97.52,97.52000000000001,6.32,7.9,6,125.0
2020-06-07,52.24,87.06666666666666,116.21,110.80666666666666,0.32,13.59,5.75,7.1875,0.54,27.0,102.2,103.23529411764706,6.63,8.2875,6,111.0
2020-06-08,46.7,77.83333333333334,95.93,95.93,0.61,13.99,6.08,7.6,0.54,27.0,104.78,107.02941176470588,6.77,8.4625,6,107.0
2020-06-09,67.59,125.30000000000001,149.46,132.97333333333333,0.61,14.25,5.94,7.425,0.67,33.5,104.55,106.69117647058823,6.37,7.9625,6,133.0
2020-06-10,52.78,87.96666666666667,129.78,119.85333333333332,3.97,14.82,8.02,10.025,0.62,31.0,74.4,74.4,6.5,8.125,6,120.0
2020-06-11,47.52,79.2,134.32,122.88,1.01,13.3,5.9,7.375,0.53,26.5,83.55,83.55,6.38,7.975,6,123.0
2020-06-12,79.85,166.16666666666666,193.0,162.0,1.01,13.33,5.26,6.575,0.74,37.0,104.6,106.76470588235293,6.15,7.6875,6,166.0
2020-06-13,69.33,131.1,158.93,139.2866666666667,1.01,12.64,4.96,6.2,0.71,35.5,87.17,87.17,6.25,7.8125,6,139.0
2020-06-14,79.77,165.89999999999998,186.24,157.49333333333334,1.43,14.2,6.2,7.75,0.76,38.0,85.21,85.21,6.29,7.8625,6,166.0
2020-06-15,58.24,97.06666666666666,133.5,122.33333333333333,1.43,12.85,4.97,6.2125,0.66,33.0,103.6,105.29411764705881,6.21,7.7625,6,122.0
2020-06-16,53.76,89.6,120.97,113.98,1.43,12.66,4.79,5.9875,0.65,32.5,104.77,107.01470588235293,6.09,7.6125,6,114.0
2020-06-17,54.55,90.91666666666666,107.8,105.2,0.66,10.14,2.05,2.5624999999999996,0.63,31.5,99.64,99.64,5.99,7.4875,6,105.0
2020-06-18,51.52,85.86666666666667,150.02,133.34666666666666,0.67,5.17,2.09,2.6125,0.58,28.999999999999996,93.82,93.82,6.13,7.6625,6,133.0
2020-06-19,71.98,139.93333333333334,282.48,232.48000000000002,0.6,9.87,5.23,6.5375,0.55,27.500000000000004,74.57,74.57,5.62,7.025,6,232.0
2020-06-20,53.57,89.28333333333333,206.6,171.06666666666666,0.64,10.74,5.64,7.05,0.5,25.0,74.76,74.76,5.43,6.7875,6,171.0
2020-06-21,49.51,82.51666666666667,126.2,117.46666666666667,0.67,11.14,4.79,5.9875,0.52,26.0,96.99,96.98999999999998,6.0,7.5,6,117.0
2020-06-22,49.94,83.23333333333332,94.46,94.46,0.02,9.71,3.76,4.7,0.55,27.500000000000004,119.54,128.73529411764707,6.03,7.5375,6,129.0
2020-06-23,45.3,75.5,100.72,100.48,1.66,9.01,4.96,6.2,0.54,27.0,69.76,69.76,5.26,6.575,6,100.0
2020-06-24,46.2,77.0,93.03,93.03,2.33,8.19,6.15,7.6875,0.5,25.0,67.8,67.8,5.32,6.65,6,93.0
2020-06-25,41.32,68.86666666666667,118.78,112.52,2.04,8.85,3.01,3.7625,0.52,26.0,74.92,74.92,5.49,6.8625,6,113.0
2020-06-26,60.38,101.26666666666668,184.02,156.01333333333335,1.92,10.26,6.42,8.025,0.66,33.0,55.23,55.23,5.54,6.925,6,156.0
2020-06-27,44.2,73.66666666666667,173.58,149.05333333333334,1.71,10.59,5.04,6.3,0.45,22.5,35.79,35.79,5.07,6.3375,6,149.0
2020-06-28,57.03,95.05,294.92,244.92000000000002,3.34,10.62,7.17,8.9625,0.51,25.5,33.83,33.83,5.18,6.475,6,245.0
2020-06-29,43.96,73.26666666666667,170.54,147.02666666666667,1.63,9.87,5.81,7.2625,0.41,20.5,60.77,60.77,4.96,6.2,6,147.0
2020-06-30,52.18,86.96666666666667,143.37,128.91333333333333,2.62,11.43,7.9,9.875,0.48,24.0,79.11,79.11,5.1,6.374999999999999,6,129.0
2020-07-01,74.33,147.76666666666665,173.99,149.32666666666668,2.43,11.56,7.98,9.975,0.66,33.0,85.9,85.9,4.76,5.95,6,149.0
2020-07-02,83.26,177.53333333333336,188.45,158.96666666666664,2.19,11.53,7.63,9.5375,0.7,35.0,97.28,97.28,4.88,6.1,6,178.0
2020-07-03,84.48,181.60000000000002,193.88,162.58666666666667,2.29,11.94,8.08,10.1,0.7,35.0,90.16,90.16,4.75,5.9375,6,182.0
2020-07-04,60.88,102.93333333333334,121.89,114.59333333333333,2.27,10.88,7.48,9.35,0.55,27.500000000000004,81.47,81.47,4.43,5.5375,6,115.0
2020-07-05,43.9,73.16666666666666,80.33,80.33,1.87,4.64,1.68,2.1,0.49,24.5,86.31,86.31,3.79,4.7375,6,86.0
2020-07-06,64.64,115.46666666666667,111.32,107.54666666666667,1.48,0.13,0.69,0.8625,0.57,28.499999999999996,68.18,68.18,4.82,6.025,6,115.0
2020-07-07,30.6,51.0,61.07,61.07,2.14,8.46,2.95,3.6875,0.38,19.0,40.2,40.2,4.49,5.6125,6,61.0
2020-07-08,36.55,60.916666666666664,72.26,72.26,1.75,10.16,6.45,8.0625,0.41,20.5,44.4,44.4,4.45,5.5625,6,72.0
2020-07-09,41.38,68.96666666666667,92.16,92.16,1.96,12.26,7.57,9.4625,0.51,25.5,54.69,54.69,4.51,5.6375,6,92.0
2020-07-10,35.76,59.599999999999994,107.81,105.20666666666666,2.16,10.32,6.63,8.2875,0.37,18.5,54.73,54.73,3.39,4.2375,6,105.0
2020-07-11,30.33,50.55,81.72,81.72,2.65,6.7,8.4,10.5,0.39,19.5,76.2,76.2,3.4,4.25,6,82.0
2020-07-12,29.95,49.916666666666664,67.46,67.46,5.15,3.66,11.9,14.875,0.41,20.5,59.47,59.47,3.28,4.1,6,67.0
2020-07-13,32.6,54.333333333333336,128.2,118.8,5.82,3.93,13.33,16.6625,0.43,21.5,52.69,52.69,3.32,4.15,6,119.0
2020-07-14,43.95,73.25,143.08,128.72,7.36,4.57,16.11,20.1375,0.44,22.0,64.26,64.26,3.27,4.0875,6,129.0
2020-07-15,68.6,128.66666666666666,167.96,145.30666666666667,4.87,3.25,8.24,10.3,0.39,19.5,47.35,47.35,3.27,4.0875,6,145.0
2020-07-16,43.07,71.78333333333333,103.88,102.58666666666666,3.29,3.15,9.28,11.599999999999998,0.51,25.5,13.29,13.29,3.27,4.0875,6,103.0
2020-07-17,54.78,91.3,112.4,108.26666666666667,3.56,2.9,9.12,11.399999999999999,0.55,27.500000000000004,67.75,67.75,3.74,4.675,6,108.0
2020-07-18,53.08,88.46666666666667,124.87,116.58,3.95,3.17,10.02,12.525,0.61,30.5,68.04,68.04,4.24,5.3,6,117.0
2020-07-19,26.84,44.733333333333334,70.82,70.82,3.71,2.99,9.44,11.8,0.56,28.000000000000004,47.41,47.41,4.92,6.15,6,71.0
2020-07-20,21.66,36.1,60.12,60.12,1.77,7.0,8.99,11.2375,0.37,18.5,67.76,67.76,2.53,3.1624999999999996,6,68.0
2020-07-21,27.5,45.833333333333336,90.49,90.49,0.94,2.26,0.55,0.6875000000000001,0.42,21.0,45.37,45.37,2.24,2.8000000000000003,6,90.0
2020-07-22,20.26,33.76666666666667,56.46,56.46,2.39,10.57,4.56,5.699999999999999,0.51,25.5,27.55,27.55,3.27,4.0875,6,56.0
2020-07-23,37.1,61.833333333333336,107.25,104.83333333333333,6.75,9.76,7.74,9.675,0.58,28.999999999999996,45.68,45.68,3.83,4.7875,6,105.0
2020-07-24,61.92,106.4,145.67,130.44666666666666,5.02,7.28,5.16,6.45,0.72,36.0,49.86,49.86,6.19,7.7375,6,130.0
2020-07-25,43.83,73.05,115.22,110.14666666666666,2.54,9.18,4.61,5.762500000000001,0.57,28.499999999999996,38.79,38.79,8.82,11.025,6,110.0
2020-07-26,51.53,85.88333333333333,138.74,125.82666666666667,3.2,9.72,5.69,7.1125,0.61,30.5,48.57,48.57,39.79,49.7375,6,126.0
2020-07-27,41.23,68.71666666666667,113.69,109.12666666666667,3.41,9.68,6.22,7.775,0.55,27.500000000000004,45.59,45.59,4.02,5.0249999999999995,6,109.0
2020-07-28,28.56,47.6,92.54,92.54,4.62,11.84,8.33,10.4125,0.49,24.5,37.55,37.55,4.08,5.1,6,93.0
2020-07-29,28.43,47.38333333333333,122.95,115.3,8.69,14.23,12.84,16.05,0.31,15.5,34.98,34.98,3.52,4.4,6,115.0
2020-07-30,19.28,32.13333333333333,62.63,62.63,10.23,10.01,9.02,11.275,0.42,21.0,39.22,39.22,10.19,12.7375,6,63.0
2020-07-31,53.17,88.61666666666667,113.97,109.31333333333333,5.5,8.89,6.94,8.675,0.56,28.000000000000004,32.84,32.84,6.17,7.7125,6,109.0
2020-08-01,53.22,88.7,116.53,111.02,4.54,7.7,5.76,7.2,0.65,32.5,20.9,20.9,6.79,8.4875,6,111.0
2020-08-02,35.65,59.416666666666664,83.16,83.16,3.96,7.97,4.9,6.125000000000001,0.51,25.5,0.47,0.47,5.71,7.1375,6,83.0
2020-08-03,30.82,51.36666666666667,71.46,71.46,2.96,7.84,3.79,4.7375,0.52,26.0,4.09,4.09,5.48,6.85,6,71.0
2020-08-04,28.67,47.78333333333333,85.6,85.6,4.92,6.94,5.72,7.15,0.44,22.0,21.7,21.7,6.17,7.7125,6,86.0
2020-08-05,46.49,77.48333333333333,138.76,125.83999999999999,5.12,9.05,7.27,9.0875,0.76,38.0,15.97,15.97,6.54,8.175,6,126.0
2020-08-06,27.75,46.25,70.47,70.47,4.9,7.43,4.87,6.0875,0.56,28.000000000000004,15.67,15.67,7.12,8.9,6,70.0
2020-08-07,35.7,59.5,68.1,68.1,4.57,7.05,4.52,5.6499999999999995,0.44,22.0,16.01,16.01,6.05,7.5625,6,68.0
2020-08-08,62.42,108.06666666666668,131.54,121.02666666666666,3.28,3.06,2.63,3.2875,0.6,30.0,16.8,16.8,6.23,7.7875,6,121.0
2020-08-09,33.38,55.63333333333334,79.16,79.16,3.64,3.01,2.92,3.65,0.59,29.5,16.17,16.17,6.92,8.65,6,79.0
2020-08-10,46.45,77.41666666666667,103.85,102.56666666666666,3.58,3.0,2.84,3.55,0.57,28.499999999999996,16.1,16.1,6.05,7.5625,6,103.0
2020-08-11,51.45,85.75,105.39,103.59333333333333,4.26,4.29,4.13,5.1625,0.5,25.0,19.67,19.67,6.61,8.2625,6,104.0
2020-08-12,27.33,45.55,72.9,72.9,4.14,5.61,4.4,5.500000000000001,0.41,20.5,19.77,19.77,6.29,7.8625,6,73.0
2020-08-13,18.48,30.8,49.81,49.81,4.4,7.35,5.49,6.8625,0.3,15.0,18.68,18.68,6.62,8.275,6,50.0
2020-08-14,34.03,56.71666666666667,85.17,85.17,5.43,7.12,6.51,8.1375,0.31,15.5,19.0,19.0,5.88,7.35,6,85.0
2020-08-15,48.99,81.65,146.14,130.76,4.32,5.67,4.86,6.075000000000001,0.51,25.5,20.45,20.45,5.18,6.475,6,131.0
2020-08-16,34.6,57.66666666666667,117.01,111.34,4.36,5.72,4.92,6.15,0.49,24.5,18.67,18.67,5.56,6.95,6,111.0
2020-08-17,42.03,70.05,165.99,143.99333333333334,4.46,6.9,5.38,6.725,0.48,24.0,18.87,18.87,4.92,6.15,6,144.0
2020-08-18,37.92,63.2,130.34,120.22666666666667,5.28,7.06,5.57,6.9625,0.54,27.0,19.3,19.3,5.97,7.4625,6,120.0
2020-08-19,31.95,53.25,193.06,162.04,5.63,7.83,6.01,7.5125,0.58,28.999999999999996,20.38,20.38,5.7,7.125,6,162.0
2020-08-20,27.89,46.483333333333334,354.99,306.2375,4.83,7.12,5.19,6.4875,0.52,26.0,20.36,20.36,5.93,7.4125,6,306.0
2020-08-21,20.43,34.05,88.5,88.5,4.46,7.45,5.9,7.375,0.53,26.5,20.76,20.76,4.12,5.15,6,88.0
2020-08-22,18.96,31.6,67.54,67.54,4.53,6.53,5.48,6.85,0.41,20.5,20.73,20.73,1.96,2.45,6,68.0
2020-08-23,21.39,35.65,65.84,65.84,4.2,5.68,4.77,5.9624999999999995,0.39,19.5,20.78,20.78,1.97,2.4625,6,66.0
2020-08-24,26.63,44.38333333333333,69.93,69.93,13.38,5.81,12.2,15.25,0.47,23.5,20.23,20.23,2.84,3.55,6,70.0
2020-08-25,25.26,42.1,72.5,72.5,9.17,6.23,9.04,11.299999999999999,0.49,24.5,20.42,20.42,2.44,3.05,6,72.0
2020-08-26,19.88,33.13333333333333,84.81,84.81,6.65,6.65,7.24,9.05,0.48,24.0,20.35,20.35,2.3,2.8749999999999996,6,85.0
2020-08-27,27.79,46.31666666666667,93.85,93.85,6.51,6.61,7.08,8.85,0.51,25.5,20.19,20.19,2.51,3.1374999999999997,6,94.0
2020-08-28,37.18,61.96666666666667,133.0,122.0,7.22,10.97,9.95,12.437499999999998,0.53,26.5,26.03,26.03,1.87,2.3375,6,122.0
2020-08-29,39.85,66.41666666666667,97.8,97.8,5.95,7.09,6.86,8.575,0.56,28.000000000000004,20.57,20.57,1.97,2.4625,6,98.0
2020-08-30,29.87,49.78333333333333,72.43,72.43,4.07,5.61,4.63,5.7875,0.44,22.0,20.17,20.17,2.71,3.3875,6,72.0
2020-08-31,17.05,28.416666666666668,49.54,49.54,4.12,5.53,5.5,6.875,0.32,16.0,20.55,20.55,1.86,2.325,6,50.0
2020-09-01,20.7,34.5,69.12,69.12,4.91,5.41,7.23,9.0375,0.38,19.0,20.55,20.55,1.85,2.3125,6,69.0
