Datetime,PM2.5,PM2.5_24_avg,Day,Month,Year,Week,Hour,PM2.5_24_avg_Sub_Index,AQI_calculated,AQI_first_diff,PM2.5_first_diff
2020-09-08,44.18291666666667,49.47694444444445,8.0,9.0,2020.0,37.0,11.5,81.66666666666667,82.375,-1.4583333333333333,0.28791666666666654
2020-09-09,81.73833333333333,67.4209375,9.0,9.0,2020.0,37.0,11.5,127.79166666666667,128.29166666666666,4.125,0.40999999999999986
2020-09-10,69.32833333333333,74.50470486111111,10.0,9.0,2020.0,37.0,11.5,146.625,147.04166666666666,-1.7916666666666667,1.9233333333333338
2020-09-11,67.465,77.95572916666667,11.0,9.0,2020.0,37.0,11.5,158.33333333333334,158.91666666666666,-0.25,-4.200833333333334
2020-09-12,57.475,45.077326388888885,12.0,9.0,2020.0,37.0,11.5,74.29166666666667,78.375,-1.125,2.3241666666666667
2020-09-13,75.39,73.47114583333334,13.0,9.0,2020.0,37.0,11.5,143.08333333333334,143.75,2.25,1.3754166666666665
2020-09-14,86.12208333333332,85.75303819444444,14.0,9.0,2020.0,38.0,11.5,184.29166666666666,184.95833333333334,1.5416666666666667,-0.9133333333333334
2020-09-15,73.20166666666667,80.16751736111111,15.0,9.0,2020.0,38.0,11.5,165.875,166.41666666666666,-1.8333333333333333,-0.9245833333333339
2020-09-16,84.72708333333334,74.99230902777778,16.0,9.0,2020.0,38.0,11.5,148.20833333333334,148.91666666666666,1.625,0.14499999999999988
2020-09-17,58.419999999999995,70.40998263888889,17.0,9.0,2020.0,38.0,11.5,133.20833333333334,133.625,-3.5416666666666665,-0.230833333333333
2020-09-18,52.609583333333326,56.43255208333333,18.0,9.0,2020.0,38.0,11.5,93.375,94.125,-0.375,-0.21291666666666664
2020-09-19,63.815,55.40696180555556,19.0,9.0,2020.0,38.0,11.5,91.83333333333333,92.45833333333333,0.9583333333333334,0.9429166666666665
2020-09-20,82.16166666666668,78.79958333333333,20.0,9.0,2020.0,38.0,11.5,161.25,161.625,2.5833333333333335,-0.5929166666666669
2020-09-21,94.25041666666668,85.97802083333333,21.0,9.0,2020.0,39.0,11.5,184.91666666666666,185.25,1.625,0.22666666666666715
2020-09-22,69.05,82.27536458333334,22.0,9.0,2020.0,39.0,11.5,172.25,172.75,-3.5,-0.15499999999999994
2020-09-23,47.020833333333336,54.161319444444445,23.0,9.0,2020.0,39.0,11.5,91.58333333333333,92.0,-2.0833333333333335,-0.8033333333333337
2020-09-24,52.937916666666666,44.51248263888889,24.0,9.0,2020.0,39.0,11.5,73.33333333333333,73.83333333333333,0.4166666666666667,1.8770833333333334
2020-09-25,76.24666666666667,67.25697916666667,25.0,9.0,2020.0,39.0,11.5,123.08333333333333,123.625,2.7083333333333335,2.07375
2020-09-26,80.56375,93.12145833333334,26.0,9.0,2020.0,39.0,11.5,208.54166666666666,209.04166666666666,0.625,-3.877083333333333
2020-09-27,44.875416666666666,48.01616319444445,27.0,9.0,2020.0,39.0,11.5,81.79166666666667,82.33333333333333,-3.9166666666666665,2.4475
2020-09-28,82.22375,72.16553819444444,28.0,9.0,2020.0,40.0,11.5,141.45833333333334,142.0,4.125,-1.1191666666666666
2020-09-29,77.82958333333333,78.29204861111111,29.0,9.0,2020.0,40.0,11.5,159.54166666666666,160.0,-0.625,-0.21749999999999994
2020-09-30,73.44666666666667,74.07809027777778,30.0,9.0,2020.0,40.0,11.5,145.125,145.58333333333334,-0.625,0.028333333333333616
2020-10-01,84.75875,77.34583333333333,1.0,10.0,2020.0,40.0,11.5,156.29166666666666,156.75,1.625,2.459583333333333
2020-10-02,73.16791666666667,84.12324652777778,2.0,10.0,2020.0,40.0,11.5,178.83333333333334,179.33333333333334,-1.625,-3.153333333333333
2020-10-03,81.89541666666666,73.55803819444445,3.0,10.0,2020.0,40.0,11.5,143.45833333333334,143.83333333333334,1.2083333333333333,1.1795833333333334
2020-10-04,108.73375,100.2815625,4.0,10.0,2020.0,40.0,11.5,232.70833333333334,233.20833333333334,3.75,0.26083333333333353
2020-10-05,87.96499999999999,97.34746527777777,5.0,10.0,2020.0,41.0,11.5,222.79166666666666,223.25,-2.875,0.9545833333333332
2020-10-06,82.50833333333334,84.801875,6.0,10.0,2020.0,41.0,11.5,181.79166666666666,182.25,-0.7916666666666666,0.1970833333333326
2020-10-07,97.01083333333334,88.08104166666668,7.0,10.0,2020.0,41.0,11.5,191.91666666666666,192.375,2.0,-0.019999999999999574
2020-10-08,100.20166666666667,101.88887152777778,8.0,10.0,2020.0,41.0,11.5,237.70833333333334,238.20833333333334,0.4166666666666667,-1.1679166666666667
2020-10-09,126.20416666666667,110.38725694444445,9.0,10.0,2020.0,41.0,11.5,264.75,265.0833333333333,3.0416666666666665,1.3175000000000001
2020-10-10,95.12083333333334,113.75102430555556,10.0,10.0,2020.0,41.0,11.5,274.1666666666667,274.7083333333333,-3.75,-1.7329166666666669
2020-10-11,96.79333333333334,87.41652777777777,11.0,10.0,2020.0,41.0,11.5,189.875,190.41666666666666,0.25,2.5604166666666663
2020-10-12,187.14791666666667,128.14618055555556,12.0,10.0,2020.0,42.0,11.5,294.0833333333333,294.5,5.458333333333333,3.3175000000000003
2020-10-13,168.8225,203.51748263888888,13.0,10.0,2020.0,42.0,11.5,363.75,364.375,-0.5833333333333334,-2.7554166666666666
2020-10-14,140.89000000000001,147.58505208333335,14.0,10.0,2020.0,42.0,11.5,320.9583333333333,321.4166666666667,-0.9166666666666666,0.949583333333333
2020-10-15,149.14958333333334,154.08336805555555,15.0,10.0,2020.0,42.0,11.5,325.875,326.5,0.2916666666666667,-1.8745833333333326
2020-10-16,119.05708333333332,126.55991319444445,16.0,10.0,2020.0,42.0,11.5,300.2083333333333,300.8333333333333,-1.0833333333333333,1.3262499999999993
2020-10-17,170.63458333333332,152.22973958333333,17.0,10.0,2020.0,42.0,11.5,324.5416666666667,324.9166666666667,1.75,0.0
2020-10-18,155.36541666666668,164.88727430555556,18.0,10.0,2020.0,42.0,11.5,334.1666666666667,334.5833333333333,-0.5,-0.06666666666666672
2020-10-19,131.37416666666667,141.85928819444445,19.0,10.0,2020.0,43.0,11.5,316.5833333333333,317.0,-0.75,-3.3370833333333336
2020-10-20,126.7275,122.05649305555555,20.0,10.0,2020.0,43.0,11.5,297.5833333333333,298.125,-0.16666666666666666,5.659166666666667
2020-10-21,202.82833333333335,173.94262152777776,21.0,10.0,2020.0,43.0,11.5,341.0833333333333,341.6666666666667,2.4583333333333335,0.893333333333335
2020-10-22,174.09,164.42359374999998,22.0,10.0,2020.0,43.0,11.5,333.7916666666667,334.375,-0.9166666666666666,1.9791666666666679
2020-10-23,248.65333333333334,235.1260069444444,23.0,10.0,2020.0,43.0,11.5,388.4583333333333,389.0,2.375,-0.5812500000000019
2020-10-24,228.78166666666667,240.76376736111112,24.0,10.0,2020.0,43.0,11.5,392.5833333333333,393.125,-0.625,-0.14124999999999943
2020-10-25,238.54666666666665,224.70899305555554,25.0,10.0,2020.0,43.0,11.5,380.0833333333333,380.5,0.2916666666666667,2.2525
2020-10-26,193.20791666666665,223.28336805555557,26.0,10.0,2020.0,44.0,11.5,379.0833333333333,379.4583333333333,-1.4583333333333333,-6.173749999999999
2020-10-27,200.42458333333332,189.52102430555556,27.0,10.0,2020.0,44.0,11.5,353.125,353.5,0.25,4.011250000000001
2020-10-28,274.485,215.65477430555555,28.0,10.0,2020.0,44.0,11.5,373.0833333333333,373.8333333333333,2.4166666666666665,15.958333333333334
2020-10-29,467.62999999999994,427.4179861111111,29.0,10.0,2020.0,44.0,11.5,536.7083333333334,537.2083333333334,6.166666666666667,-5.8487499999999955
2020-10-30,274.02416666666664,358.4076215277778,30.0,10.0,2020.0,44.0,11.5,483.7916666666667,484.125,-6.208333333333333,-10.453333333333331
2020-10-31,286.0275,292.425,31.0,10.0,2020.0,44.0,11.5,433.1666666666667,433.5,0.4166666666666667,-3.059166666666666
2020-11-01,294.39625,267.35578125,1.0,11.0,2020.0,44.0,11.5,413.875,414.3333333333333,0.25,33.57749999999999
2020-11-02,345.5333333333333,324.9004166666667,2.0,11.0,2020.0,45.0,11.5,457.8333333333333,458.5416666666667,1.625,-26.696250000000003
2020-11-03,239.29833333333332,265.80987847222224,3.0,11.0,2020.0,45.0,11.5,412.2083333333333,412.7916666666667,-3.4166666666666665,-0.3433333333333313
2020-11-04,437.46625,271.9682291666667,4.0,11.0,2020.0,45.0,11.5,416.7916666666667,417.1666666666667,6.375,27.039583333333336
2020-11-05,487.77583333333337,577.87546875,5.0,11.0,2020.0,45.0,11.5,652.2083333333334,652.5,1.5833333333333333,-12.894166666666669
2020-11-06,427.1504166666667,400.45451388888887,6.0,11.0,2020.0,45.0,11.5,515.9166666666666,516.4166666666666,-1.9166666666666667,3.1991666666666654
2020-11-07,500.32375,499.3627951388889,7.0,11.0,2020.0,45.0,11.5,591.875,592.4166666666666,2.3333333333333335,-7.63333333333333
2020-11-08,512.85625,468.0302951388889,8.0,11.0,2020.0,45.0,11.5,567.7916666666666,568.25,0.4166666666666667,8.265833333333333
2020-11-09,534.4345833333333,563.6997222222222,9.0,11.0,2020.0,46.0,11.5,641.25,641.75,0.6666666666666666,-6.950416666666669
2020-11-10,484.2704166666667,528.7319270833333,10.0,11.0,2020.0,46.0,11.5,614.375,614.8333333333334,-1.5833333333333333,-7.892916666666665
2020-11-11,200.24458333333334,290.8804861111111,11.0,11.0,2020.0,46.0,11.5,431.3333333333333,431.875,-9.125,-2.78125
2020-11-12,239.96333333333334,209.95303819444442,12.0,11.0,2020.0,46.0,11.5,368.7083333333333,369.2916666666667,1.25,2.075833333333332
2020-11-13,202.1654166666667,238.2017708333333,13.0,11.0,2020.0,46.0,11.5,390.875,391.3333333333333,-1.2083333333333333,1.3308333333333333
2020-11-14,327.8220833333333,242.42447916666666,14.0,11.0,2020.0,46.0,11.5,393.9583333333333,394.4166666666667,4.083333333333333,7.032916666666666
2020-11-15,321.33875,387.0730208333334,15.0,11.0,2020.0,46.0,11.5,505.75,506.0833333333333,-0.20833333333333334,-16.796666666666663
2020-11-16,130.64458333333334,196.28461805555557,16.0,11.0,2020.0,47.0,11.5,358.4583333333333,358.9583333333333,-6.166666666666667,-2.802916666666667
2020-11-17,87.01041666666667,110.23862847222222,17.0,11.0,2020.0,47.0,11.5,261.125,261.5833333333333,-4.916666666666667,-3.7349999999999994
2020-11-18,72.4275,64.1790625,18.0,11.0,2020.0,47.0,11.5,113.41666666666667,113.91666666666667,-2.0833333333333335,2.3591666666666664
2020-11-19,90.39708333333333,84.75659722222223,19.0,11.0,2020.0,47.0,11.5,181.45833333333334,182.0,2.4583333333333335,1.8404166666666668
2020-11-20,119.65875,116.75821180555556,20.0,11.0,2020.0,47.0,11.5,281.5833333333333,282.1666666666667,4.166666666666667,-2.1391666666666667
2020-11-21,93.43791666666665,101.14935763888889,21.0,11.0,2020.0,47.0,11.5,235.08333333333334,235.70833333333334,-3.75,-1.0279166666666668
2020-11-22,102.76583333333333,85.06362847222222,22.0,11.0,2020.0,47.0,11.5,182.0,182.54166666666666,1.3333333333333333,4.842916666666667
2020-11-23,167.84125,147.90954861111112,23.0,11.0,2020.0,48.0,11.5,319.1666666666667,319.7083333333333,4.0,-0.2908333333333329
2020-11-24,134.7525,134.89012152777778,24.0,11.0,2020.0,48.0,11.5,308.3333333333333,308.7083333333333,-1.0416666666666667,28.67625
2020-11-25,508.6066666666666,429.75494791666665,25.0,11.0,2020.0,48.0,11.5,538.375,538.75,11.958333333333334,-28.24083333333333
2020-11-26,92.57041666666667,217.88998263888888,26.0,11.0,2020.0,48.0,11.5,367.0,367.3333333333333,-16.375,-6.050416666666667
2020-11-27,57.22708333333333,59.54243055555556,27.0,11.0,2020.0,48.0,11.5,105.45833333333333,105.83333333333333,-4.625,1.1083333333333334
2020-11-28,84.32208333333334,71.53067708333333,28.0,11.0,2020.0,48.0,11.5,136.70833333333334,137.33333333333334,3.5833333333333335,2.22875
2020-11-29,181.9375,109.24421875,29.0,11.0,2020.0,48.0,11.5,244.79166666666666,245.25,6.958333333333333,12.69375
2020-11-30,155.7825,197.2748784722222,30.0,11.0,2020.0,49.0,11.5,359.0416666666667,359.5416666666667,-0.8333333333333334,-9.885416666666663
2020-12-01,153.83208333333332,147.83348958333332,1.0,12.0,2020.0,49.0,11.5,321.2083333333333,321.5833333333333,-0.08333333333333333,3.699583333333333
2020-12-02,140.55958333333334,155.01649305555554,2.0,12.0,2020.0,49.0,11.5,326.6666666666667,327.125,-0.4166666666666667,-4.819583333333333
2020-12-03,182.29416666666665,151.44972222222222,3.0,12.0,2020.0,49.0,11.5,323.8333333333333,324.4166666666667,1.3333333333333333,4.191666666666669
2020-12-04,131.54166666666666,164.0090625,4.0,12.0,2020.0,49.0,11.5,333.5,334.0833333333333,-1.625,-5.3625
2020-12-05,134.72791666666666,130.7160590277778,5.0,12.0,2020.0,49.0,11.5,308.0416666666667,308.4583333333333,0.125,0.04249999999999924
2020-12-06,140.97166666666666,139.1284375,6.0,12.0,2020.0,49.0,11.5,314.4166666666667,314.875,0.16666666666666666,1.6345833333333342
2020-12-07,171.7875,162.44706597222222,7.0,12.0,2020.0,50.0,11.5,332.2916666666667,332.8333333333333,1.0,-0.011250000000000426
2020-12-08,169.77583333333334,160.8971701388889,8.0,12.0,2020.0,50.0,11.5,331.0416666666667,331.6666666666667,-0.08333333333333333,2.6199999999999997
2020-12-09,145.70250000000001,160.91911458333334,9.0,12.0,2020.0,50.0,11.5,331.0833333333333,331.625,-0.75,0.4079166666666663
2020-12-10,109.35875,126.92664930555554,10.0,12.0,2020.0,50.0,11.5,300.0833333333333,300.75,-2.3333333333333335,-2.2954166666666658
2020-12-11,139.88750000000002,125.60489583333333,11.0,12.0,2020.0,50.0,11.5,290.3333333333333,290.7916666666667,2.125,-2.642916666666667
2020-12-12,132.24375,136.80473958333334,12.0,12.0,2020.0,50.0,11.5,312.5416666666667,313.25,-0.20833333333333334,2.2604166666666665
2020-12-13,70.24791666666667,110.06746527777777,13.0,12.0,2020.0,50.0,11.5,258.125,258.75,-7.375,-5.362500000000001
2020-12-14,51.50666666666667,49.14831597222223,14.0,12.0,2020.0,51.0,11.5,81.41666666666667,81.91666666666667,-1.9583333333333333,0.41791666666666716
2020-12-15,87.59583333333335,66.499375,15.0,12.0,2020.0,51.0,11.5,124.5,125.125,4.416666666666667,1.9804166666666667
2020-12-16,96.44708333333334,96.48248263888888,16.0,12.0,2020.0,51.0,11.5,219.33333333333334,219.91666666666666,1.1666666666666667,0.1324999999999997
2020-12-17,103.95208333333333,96.305625,17.0,12.0,2020.0,51.0,11.5,218.75,219.08333333333334,1.0416666666666667,1.6174999999999997
2020-12-18,80.82541666666667,96.17161458333334,18.0,12.0,2020.0,51.0,11.5,218.83333333333334,219.20833333333334,-3.1666666666666665,-0.4595833333333334
2020-12-19,113.33583333333333,99.69762152777777,19.0,12.0,2020.0,51.0,11.5,230.79166666666666,231.33333333333334,4.5,-0.9887499999999996
2020-12-20,122.58833333333332,112.93465277777779,20.0,12.0,2020.0,51.0,11.5,275.1666666666667,275.4166666666667,1.0416666666666667,2.0987500000000003
2020-12-21,156.95666666666668,129.7184895833333,21.0,12.0,2020.0,52.0,11.5,307.125,307.75,1.125,12.632916666666665
2020-12-22,278.6175,229.74322916666665,22.0,12.0,2020.0,52.0,11.5,384.1666666666667,384.7916666666667,3.9166666666666665,-11.93625
2020-12-23,226.23291666666668,247.71217013888887,23.0,12.0,2020.0,52.0,11.5,398.125,398.7083333333333,-1.7083333333333333,10.503333333333332
2020-12-24,225.9333333333333,245.90086805555555,24.0,12.0,2020.0,52.0,11.5,396.7083333333333,397.25,0.0,-8.112916666666665
2020-12-25,130.63458333333332,177.05928819444443,25.0,12.0,2020.0,52.0,11.5,343.5,344.0,-3.0833333333333335,-3.982083333333334
2020-12-26,233.73041666666666,131.02427083333333,26.0,12.0,2020.0,52.0,11.5,296.3333333333333,296.875,3.3333333333333335,19.523333333333337
2020-12-27,243.08875,306.1869097222222,27.0,12.0,2020.0,52.0,11.5,443.625,443.9583333333333,0.2916666666666667,-20.930833333333336
2020-12-28,87.36874999999999,134.53807291666666,28.0,12.0,2020.0,53.0,11.5,287.0833333333333,287.625,-8.5,-0.3854166666666667
2020-12-29,120.63875,100.10840277777777,29.0,12.0,2020.0,53.0,11.5,231.625,232.16666666666666,4.583333333333333,-0.23749999999999952
2020-12-30,104.99374999999999,114.78263888888888,30.0,12.0,2020.0,53.0,11.5,280.7083333333333,281.1666666666667,-2.1666666666666665,2.014583333333333
2020-12-31,162.19833333333335,125.30387152777779,31.0,12.0,2020.0,53.0,11.5,298.4583333333333,299.0416666666667,3.5,10.047916666666667
2021-01-01,252.75041666666667,240.23248263888888,1.0,1.0,2021.0,53.0,11.5,392.6666666666667,393.0833333333333,2.9166666666666665,-6.619583333333334
2021-01-02,165.61666666666667,198.4179513888889,2.0,1.0,2021.0,53.0,11.5,359.9583333333333,360.3333333333333,-2.8333333333333335,-4.234166666666667
2021-01-03,101.05958333333332,133.78928819444442,3.0,1.0,2021.0,53.0,11.5,303.625,304.2083333333333,-4.166666666666667,-3.764166666666666
2021-01-04,50.65041666666667,58.23248263888889,4.0,1.0,2021.0,1.0,11.5,107.25,107.91666666666667,-6.291666666666667,0.04583333333333339
2021-01-05,47.630833333333335,48.980173611111105,5.0,1.0,2021.0,1.0,11.5,80.83333333333333,81.41666666666667,-0.20833333333333334,0.81875
2021-01-06,104.74791666666665,78.02026041666666,6.0,1.0,2021.0,1.0,11.5,161.125,161.66666666666666,7.041666666666667,1.5304166666666668
2021-01-07,76.63666666666667,97.04789930555556,7.0,1.0,2021.0,1.0,11.5,221.91666666666666,222.41666666666666,-3.9166666666666665,-0.8195833333333334
2021-01-08,87.45875000000001,76.63657986111112,8.0,1.0,2021.0,1.0,11.5,154.0,154.25,1.5416666666666667,0.6133333333333333
2021-01-09,92.5825,91.25567708333334,9.0,1.0,2021.0,1.0,11.5,202.08333333333334,202.70833333333334,0.625,0.4229166666666669
2021-01-10,91.66833333333334,91.65928819444446,10.0,1.0,2021.0,1.0,11.5,203.54166666666666,203.875,-0.125,-0.22750000000000034
2021-01-11,76.04375,85.19340277777778,11.0,1.0,2021.0,2.0,11.5,182.95833333333334,183.33333333333334,-2.125,0.03375000000000009
2021-01-12,123.15916666666668,87.81190972222224,12.0,1.0,2021.0,2.0,11.5,190.79166666666666,191.29166666666666,6.291666666666667,7.766249999999999
2021-01-13,209.73583333333332,168.78951388888888,13.0,1.0,2021.0,2.0,11.5,337.375,337.5833333333333,2.75,12.719166666666666
2021-01-14,227.03208333333336,226.44741319444447,14.0,1.0,2021.0,2.0,11.5,381.5416666666667,382.0,0.5416666666666666,-10.799166666666665
2021-01-15,315.8075,278.4201041666667,15.0,1.0,2021.0,2.0,11.5,422.0416666666667,422.6666666666667,2.9166666666666665,2.400416666666667
2021-01-16,198.33875,266.3569097222222,16.0,1.0,2021.0,2.0,11.5,412.75,413.2083333333333,-3.8333333333333335,-8.440833333333336
2021-01-17,196.96916666666667,175.57347222222222,17.0,1.0,2021.0,2.0,11.5,342.3333333333333,342.9166666666667,-0.041666666666666664,7.032916666666668
2021-01-18,219.1475,199.40140625,18.0,1.0,2021.0,3.0,11.5,360.7083333333333,361.125,0.7083333333333334,7.713749999999997
2021-01-19,236.81125,282.89060763888887,19.0,1.0,2021.0,3.0,11.5,425.7083333333333,426.0416666666667,0.5833333333333334,-18.947916666666664
2021-01-20,83.52166666666666,121.19336805555555,20.0,1.0,2021.0,3.0,11.5,258.1666666666667,258.5416666666667,-8.833333333333334,-0.269166666666667
2021-01-21,147.51041666666666,92.84199652777778,21.0,1.0,2021.0,3.0,11.5,204.04166666666666,204.29166666666666,5.958333333333333,12.86
2021-01-22,219.77916666666667,216.83456597222224,22.0,1.0,2021.0,3.0,11.5,374.4166666666667,374.8333333333333,2.3333333333333335,-9.025833333333333
2021-01-23,131.75541666666666,165.05166666666665,23.0,1.0,2021.0,3.0,11.5,334.25,334.7916666666667,-2.8333333333333335,-0.32541666666666674
2021-01-24,143.81,147.32416666666666,24.0,1.0,2021.0,3.0,11.5,320.8333333333333,321.1666666666667,0.4166666666666667,-2.4450000000000003
2021-01-25,150.0425,117.92420138888889,25.0,1.0,2021.0,4.0,11.5,277.625,278.0,0.16666666666666666,12.423333333333334
2021-01-26,181.67958333333334,198.61654513888888,26.0,1.0,2021.0,4.0,11.5,360.125,360.4583333333333,1.0416666666666667,-7.309583333333333
2021-01-27,190.7558333333333,167.6243923611111,27.0,1.0,2021.0,4.0,11.5,336.3333333333333,336.7083333333333,0.2916666666666667,11.956249999999997
2021-01-28,273.86583333333334,254.41383680555555,28.0,1.0,2021.0,4.0,11.5,403.5833333333333,404.125,2.6666666666666665,-2.807916666666666
2021-01-29,198.115,244.15612847222224,29.0,1.0,2021.0,4.0,11.5,395.2916666666667,395.875,-2.4583333333333335,-11.53416666666667
2021-01-30,161.91708333333335,150.86727430555555,30.0,1.0,2021.0,4.0,11.5,323.375,323.9166666666667,-1.1666666666666667,12.405000000000001
2021-01-31,207.8375,202.10380208333333,31.0,1.0,2021.0,4.0,11.5,362.7916666666667,363.125,1.5,-10.3775
2021-02-01,177.8166666666667,174.97588541666667,1.0,2.0,2021.0,5.0,11.5,341.875,342.5,-0.9583333333333334,12.469583333333333
2021-02-02,281.04625,257.3117534722222,2.0,2.0,2021.0,5.0,11.5,405.7083333333333,406.2083333333333,3.3333333333333335,-10.860833333333332
2021-02-03,194.78458333333333,227.19204861111112,3.0,2.0,2021.0,5.0,11.5,382.1666666666667,382.75,-2.7916666666666665,-3.625
2021-02-04,164.20583333333335,182.33723958333334,4.0,2.0,2021.0,5.0,11.5,347.5416666666667,348.125,-1.0,-4.798333333333333
2021-02-05,116.5175,124.95366319444445,5.0,2.0,2021.0,5.0,11.5,290.8333333333333,291.375,-1.9166666666666667,2.4691666666666667
2021-02-06,103.57166666666667,117.70496527777777,6.0,2.0,2021.0,5.0,11.5,282.8333333333333,283.375,-1.8333333333333333,0.6558333333333337
2021-02-07,167.33375,127.71555555555557,7.0,2.0,2021.0,5.0,11.5,299.2916666666667,299.875,3.875,9.902083333333334
2021-02-08,239.18791666666667,222.75536458333332,8.0,2.0,2021.0,6.0,11.5,378.5416666666667,379.2083333333333,2.2916666666666665,0.1566666666666663
2021-02-09,193.095,220.55463541666666,9.0,2.0,2021.0,6.0,11.5,376.9166666666667,377.375,-1.5,-8.912083333333333
2021-02-10,134.61749999999998,143.2909375,10.0,2.0,2021.0,6.0,11.5,317.6666666666667,318.0,-1.875,4.142916666666668
2021-02-11,213.7591666666667,183.11704861111107,11.0,2.0,2021.0,6.0,11.5,348.0833333333333,348.75,2.5416666666666665,-1.3950000000000007
2021-02-12,262.4375,233.27434027777778,12.0,2.0,2021.0,6.0,11.5,386.8333333333333,387.2083333333333,1.625,5.897083333333332
2021-02-13,232.74708333333334,254.79567708333332,13.0,2.0,2021.0,6.0,11.5,403.5833333333333,404.0833333333333,-1.0,-2.258333333333333
2021-02-14,265.8725,244.38072916666667,14.0,2.0,2021.0,6.0,11.5,395.7083333333333,396.2916666666667,1.0833333333333333,3.2220833333333325
2021-02-15,204.94208333333333,244.9662152777778,15.0,2.0,2021.0,7.0,11.5,396.125,396.5,-2.0,-7.40125
2021-02-16,206.66916666666668,200.24663194444443,16.0,2.0,2021.0,7.0,11.5,361.3333333333333,361.75,0.08333333333333333,-1.3295833333333331
2021-02-17,235.85041666666666,220.84980902777775,17.0,2.0,2021.0,7.0,11.5,377.125,377.6666666666667,0.9166666666666666,5.786666666666666
2021-02-18,215.27875000000003,229.05854166666666,18.0,2.0,2021.0,7.0,11.5,383.5,383.9166666666667,-0.6666666666666666,-4.3254166666666665
2021-02-19,248.5545833333333,234.36482638888887,19.0,2.0,2021.0,7.0,11.5,387.7916666666667,388.2916666666667,1.0833333333333333,-1.153749999999999
2021-02-20,155.27625,197.65965277777775,20.0,2.0,2021.0,7.0,11.5,359.5,359.875,-3.0,-0.05125000000000076
2021-02-21,202.37375,181.46586805555555,21.0,2.0,2021.0,7.0,11.5,346.9583333333333,347.3333333333333,1.5,2.038333333333334
2021-02-22,189.74625,194.07602430555553,22.0,2.0,2021.0,8.0,11.5,356.5,357.1666666666667,-0.375,1.2620833333333341
2021-02-23,198.8125,185.68395833333332,23.0,2.0,2021.0,8.0,11.5,350.125,350.75,0.2916666666666667,0.17458333333333206
2021-02-24,157.11375,179.06619791666665,24.0,2.0,2021.0,8.0,11.5,344.9583333333333,345.625,-1.3333333333333333,1.2899999999999991
2021-02-25,162.19041666666666,172.87317708333333,25.0,2.0,2021.0,8.0,11.5,340.3333333333333,340.875,0.16666666666666666,-7.382083333333334
2021-02-26,115.89375,124.73171874999998,26.0,2.0,2021.0,8.0,11.5,294.8333333333333,295.4166666666667,-1.9583333333333333,-0.5620833333333332
2021-02-27,79.72875,88.7175173611111,27.0,2.0,2021.0,8.0,11.5,194.08333333333334,194.83333333333334,-5.041666666666667,3.2095833333333332
2021-02-28,132.83958333333334,122.4212326388889,28.0,2.0,2021.0,8.0,11.5,278.6666666666667,279.1666666666667,6.041666666666667,-5.296666666666667
2021-03-01,109.7325,111.51659722222222,1.0,3.0,2021.0,9.0,11.5,269.0,269.7083333333333,-1.875,2.106666666666666
2021-03-02,107.53708333333333,110.71468750000001,2.0,3.0,2021.0,9.0,11.5,267.7916666666667,268.2083333333333,-0.3333333333333333,-1.0166666666666668
2021-03-03,123.21,96.98118055555555,3.0,3.0,2021.0,9.0,11.5,221.45833333333334,222.04166666666666,1.9166666666666667,7.446666666666666
2021-03-04,147.10583333333332,151.80010416666667,4.0,3.0,2021.0,9.0,11.5,324.1666666666667,324.5833333333333,0.75,-1.7474999999999998
2021-03-05,156.79666666666665,166.26121527777778,5.0,3.0,2021.0,9.0,11.5,335.25,335.75,0.2916666666666667,-4.735
2021-03-06,113.165,114.62494791666667,6.0,3.0,2021.0,9.0,11.5,262.0833333333333,262.5416666666667,-2.125,3.8712500000000003
2021-03-07,99.97708333333334,116.08548611111111,7.0,3.0,2021.0,9.0,11.5,284.5416666666667,284.9166666666667,-1.875,-5.144583333333334
2021-03-08,98.77916666666665,88.8560763888889,8.0,3.0,2021.0,10.0,11.5,194.33333333333334,194.75,-0.16666666666666666,1.6704166666666669
2021-03-09,118.3975,122.37446180555555,9.0,3.0,2021.0,10.0,11.5,293.8333333333333,294.5416666666667,2.7916666666666665,-3.6641666666666666
2021-03-10,95.82291666666667,86.27338541666667,10.0,3.0,2021.0,10.0,11.5,186.04166666666666,186.45833333333334,-3.25,3.85125
2021-03-11,138.32708333333332,122.41565972222223,11.0,3.0,2021.0,10.0,11.5,295.0416666666667,295.4583333333333,4.041666666666667,2.6375000000000006
2021-03-12,195.04666666666665,168.77213541666666,12.0,3.0,2021.0,10.0,11.5,337.2083333333333,337.7083333333333,1.8333333333333333,6.848333333333334
2021-03-13,194.2279166666667,208.07909722222223,13.0,3.0,2021.0,10.0,11.5,367.2916666666667,367.8333333333333,-0.041666666666666664,-10.982500000000002
2021-03-14,108.48458333333333,145.09350694444444,14.0,3.0,2021.0,10.0,11.5,312.5416666666667,313.0,-4.0,-0.7670833333333332
2021-03-15,100.0775,96.35647569444444,15.0,3.0,2021.0,11.0,11.5,219.16666666666666,219.75,-1.2083333333333333,0.7945833333333336
2021-03-16,129.64374999999998,115.13762152777777,16.0,3.0,2021.0,11.0,11.5,278.25,278.7083333333333,3.1666666666666665,0.9283333333333333
2021-03-17,153.24208333333334,142.25480902777778,17.0,3.0,2021.0,11.0,11.5,316.9583333333333,317.2916666666667,0.75,0.47416666666666646
